2026-08-29,236,Methodology,BTC/USDT,binance,perpetual_future,5m,target3_floor_meets_hold_limit,honest_holdout_backtest,,,,,,,,,,6.97,,,,,,,n/a,n/a,n/a,"THE TWO CONSTRAINTS MEET AT hold=144: that setting yields 6.97 trades/week against the Target 3 floor of >=7.0 - almost exactly the boundary. This is the quantitative answer to the question r92 closed on judgement ('how far can hold extend before Target 3 breaks?'): for BTC on this window, hold ~144 (12 hours), and the loss there is still -12.2. So the product decision r234 surfaced now has both numbers: keep Target 3 as a floor -> hold capped near 144 -> loss ~-12.2 instead of -28.2; treat it as negotiable -> loss keeps falling toward zero as trading stops. NEITHER BRANCH REACHES PROFIT. The choice is between losing less and losing least, not between losing and winning. NOT CLAIMED: the shape between or beyond these points - two measurements do not define a curve and after r230's lesson I am not fitting one; that XAU behaves the same (it is already at 4.52 trades/week so its hold lever has far less room, not run); or that hold=144 is a recommendation (r87 measured hold x stop/take as sub-additive, so levers cannot be combined by assumption)."
2026-08-29,237,Portfolio,XAU/USD,exness,cfd,5m,one_target_hold_12,honest_holdout_backtest,907,,,,,,,-6.121,10000,3.53,,,,,,,no,no,no,"Closes the gap r236 named (XAU hold lever not run). exness XAU 5m, 1800 days, one_target, hold=12: 907 trades, 3.53/week, PnL -6.121, PnL/trade -0.00675, trade_reduction_fraction 0.071."
2026-08-29,237,Portfolio,XAU/USD,exness,cfd,5m,one_target_hold_36,honest_holdout_backtest,830,,,,,,,-5.262,10000,3.23,,,,,,,no,no,no,"Production default hold=36: 830 trades, 3.23/week, PnL -5.262, PnL/trade -0.00634, trade_reduction_fraction 0.150. ON XAU THE HOLD LEVER IS NEARLY INERT: tripling the hold changes trades only -8.5%, against BTC's -53.1% for a 4x change. Visible in trade_reduction_fraction: 0.07-0.15 on XAU vs 0.61-0.82 on BTC - the hold constraint rarely binds because the signal already fires rarely. No meaningful frequency lever on XAU in either direction. MEASUREMENT DISCREPANCY NOTED: r234's --daily-profit-gate reported XAU at 4.52 trades/week, one_target here reports 3.23 - different spans (gate is holdout-only ~360d, one_target is the full 1800d); both far below 7.0, conclusion unchanged, but the two must not be quoted interchangeably."
2026-08-29,237,Methodology,XAU/USD,exness,cfd,5m,loss_per_trade_is_a_constant,honest_holdout_backtest,,,,,,,,,,,,,,,,,n/a,n/a,n/a,"STRONGEST FORM OF THE FIXED-PER-TRADE-TOLL MODEL YET. Four Portfolio-layer measurements from r236 and r237: BTC hold36 3825 trades -28.183 (-0.00737/trade), BTC hold144 1793 -12.204 (-0.00681), XAU hold12 907 -6.121 (-0.00675), XAU hold36 830 -5.262 (-0.00634). TRADES VARY 4.6x, TOTAL PnL VARIES 5.4x, LOSS PER TRADE VARIES 14% - band -0.00737..-0.00634 around a mean of -0.0068. Two instruments, two brokers, hold 12 to 144, and the per-trade loss is effectively ONE NUMBER: total loss = trade count x a constant, and nothing this program has adjusted moves that constant. r217/r227 measured friction as flat per trade WITHIN one instrument; this shows the NET per-trade outcome is flat ACROSS instruments and configurations. PRICE OF TARGET 3 ON XAU - measured: shortening hold 36->12 buys +0.30 trades/week and costs -0.859 PnL (16% worse). PROJECTED and labelled as such: reaching 7.0/week from 3.23 needs 2.17x the trades, projecting to PnL ~-11.4, roughly DOUBLE the current loss; no configuration was found that actually produces 7/week on XAU. Both instruments now answer Target 3 the same way from opposite sides - the floor is expensive wherever it binds. NOT CLAIMED: that -0.0068 holds outside the measured range (four points, one interval, one window each - constancy is an observation over the measured range, not a law)."
2026-08-29,238,Portfolio,XAU/USD,exness,cfd,5m,one_target_stop_take_0005_001,honest_holdout_backtest,831,,,,,,,-5.293,10000,3.23,,,,,,,no,no,no,"exness XAU 5m, 1800d, one_target, hold at production 36, stop/take 0.005/0.010: 831 trades, 3.23/week, PnL -5.293, PnL/trade -0.00637. NULL against production 0.010/0.020 (830 trades, -5.262) - the two settings are indistinguishable on XAU. Round 83 measured this same widening step as a 32-41% loss reduction but on BTC; recorded as an instrument-specific null so the lever is not assumed to transfer."
2026-08-29,238,Portfolio,XAU/USD,exness,cfd,5m,one_target_stop_take_002_004,honest_holdout_backtest,275,,,,,,,-2.876,10000,1.07,,,,,,,no,no,no,"Doubling again to 0.020/0.040 DOES move the per-trade constant that hold could not - and moves it the WRONG WAY: trades fall 66.9% (830->275), total loss falls 45.3% (-5.262->-2.876), but LOSS PER TRADE GETS 65% WORSE (-0.00634 -> -0.01046). A wider stop lets each loser run further before it is cut; total loss falls only because the count falls faster than the per-trade loss grows. NOT preferable: the route drops to 1.07 trades/week on 275 trades, far below any frequency target and a much thinner sample."
2026-08-29,238,Methodology,XAU/USD,exness,cfd,5m,portfolio_lever_picture_complete,honest_holdout_backtest,,,,,,,,,,,,,,,,,n/a,n/a,n/a,"THE PORTFOLIO-LEVER PICTURE IS NOW COMPLETE. hold (r236-237): large reduction in trade count, per-trade loss UNCHANGED (14% band across hold 12-144) => loss proportional to count. stop/take widening (r238): larger reduction in count, per-trade loss 65% WORSE (39% spread across a 4x range) => loss falls but each trade is worse. NO Portfolio-construction lever available to this program improves per-trade economics; they reduce loss only by reducing exposure, and one actively degrades each remaining trade. Consistent with and independent of r213-215 (cost levers worth ~0), r231-232 (population persistence ~1.5x chance) and r236 (frequency reduction converges to not trading) - four measurement paths, one conclusion: the Portfolio layer can shrink the loss but cannot change its sign. ALSO DECOMPOSES ROUND 83, which recorded widening as a ~41%/32% loss reduction without separating the effects: on XAU the same direction is now visible as 67% fewer trades each 65% worse - the headline improvement is an EXPOSURE reduction, not an execution improvement. NOT CLAIMED: a curve (three points, one instrument, one window; r87 measured hold x stop/take as sub-additive so levers cannot be combined by assumption)."
2026-08-29,239,Portfolio,XAU/USD,exness,cfd,5m,one_target_atr_multiple_2_4_p14,honest_holdout_backtest,1433,,,,,,,-9.459,10000,5.57,,,,,,,no,no,no,"Principled test derived from r238: a fractional widening worsens per-trade economics 65% because a fixed wider stop lets every loser run; an ATR-SCALED stop should avoid exactly that by widening only when volatility justifies it. Also the SUMMARY's one genuinely unexplored Rule 1 item, and r82 closed ATR on BTC cross-broker but never on XAU. RESULT: atr_multiple 2.0/4.0 periods 14 gives 1433 trades (73% MORE than production's 830), 5.57/week, PnL -9.459 (80% more loss), but PnL/trade -0.00660 vs production -0.00634 - only 4% apart, well inside the 14% band r237 measured. ATR changes the COUNT, not the CONSTANT: it behaves like the hold lever, not like fractional widening, and it is the first lever measured that moves the count UPWARD."
2026-08-29,239,Methodology,XAU/USD,exness,cfd,5m,marginal_equals_average,honest_holdout_backtest,,,,,,,,,,,,,,,,,n/a,n/a,n/a,"SHARPEST FORM OF THE MODEL YET. Because ATR ADDS trades rather than removing them, marginal economics become directly computable: extra trades 603, extra loss -4.197, MARGINAL loss per trade -0.00696 against a production AVERAGE of -0.00634 - within 10%. THE MARGINAL TRADE COSTS THE SAME AS THE AVERAGE TRADE. There is no subset of trades that is better; adding 603 more adds loss at essentially the rate the existing 830 lose at. So average and marginal are the same, meaning no selection or throttling of trades changes the outcome per unit of trading - closing the loop on r236-238: trading less loses less, trading more loses more, and nothing available alters the rate. Also: ATR moves frequency to 5.57/week, materially closer to the Target 3 floor of 7.0 than production's 3.23, at 80% more loss - the r234/r237 trade-off measured on a third lever at the same constant rate. NOT CLAIMED: that other ATR multiples or periods behave the same (only 2.0/4.0 at periods 14 run; varying --portfolio-atr-periods itself remains open), or that ATR is worse on BTC (r82 closed it there; not re-run). BUDGET: three container starts, two completed - the first was rejected in 45s by argument validation because I passed --portfolio-protective-kind atr when the accepted value is atr_multiple (execution_rules.rs:157); no backtest work done but recorded rather than omitted."
2026-08-29,240,Portfolio,XAU/USD,exness,cfd,5m,one_target_atr_periods_sweep,honest_holdout_backtest,1409,,,,,,,-8.917,10000,5.48,,,,,,,no,no,no,"Closes the backlog's last open Rule 1 item - --portfolio-atr-periods, carried as 'the one genuinely open item' for many rounds and never varied. exness XAU 5m, 1800d, one_target, hold 36, atr_multiple 2.0/4.0: periods 7 gives 1443 trades / -9.743 / -0.00675 per trade; periods 14 gives 1433 / -9.459 / -0.00660; periods 28 gives 1409 / -8.917 / -0.00633. THE PARAMETER IS INERT ON BOTH AXES: trade count moves 1.02x across a 4x change in period, per-trade loss moves 6.3% (inside the 14% band). HONEST NOTE ON WHAT THIS TESTS: the model predicted 'count moves, constant does not'; the constant did not move but the count barely moved either, so this is a WEAK confirmation - the strong tests remain r237 (hold) and r239 (ATR adding trades). What it settles is the backlog item: atr_periods is not a lever and can stop being listed as open."
2026-08-29,240,Methodology,XAU/USD,exness,cfd,5m,per_trade_constant_nine_configurations,honest_holdout_backtest,,,,,,,,,,,,,,,,,n/a,n/a,n/a,"THE COMPLETE PER-TRADE CONSTANT, nine Portfolio-layer configurations from r236-240: BTC hold36 -0.00737, BTC hold144 -0.00681, XAU hold12 -0.00675, XAU hold36 prod -0.00634, XAU frac 0.005/0.010 -0.00637, XAU frac 0.020/0.040 -0.01046, XAU atr p7 -0.00675, XAU atr p14 -0.00660, XAU atr p28 -0.00633. TRADE COUNTS SPAN 275 to 3825 = 13.9x. All nine span 39.5%; EXCLUDING the single configuration that moved it (fractional 0.020/0.040, the wide fixed stop from r238), the other EIGHT span -0.00633..-0.00737 = a 14.1% band, mean -0.00666, sd 0.00032. Two instruments, two brokers, hold 12-144, three protective mechanisms, ATR periods 7-28, 13.9x range in trade count - and loss per trade is -0.0067 +/- 5% in eight of nine cases. ONE lever out of five moved it, and that one made it 65% WORSE. SETTLES: the Portfolio-construction search is complete for the levers this program has; total loss follows trade count almost mechanically, and r239's marginal-equals-average explains why - no subset or configuration of trades has different economics. The remaining ways out are OUTSIDE this layer: a different Alpha signal with genuinely positive per-trade edge (r231-232 measured population persistence at ~1.5x chance) or lower real friction (r213-215 measured available cost levers as worth ~nothing). Neither is a Portfolio parameter."
2026-08-29,241,Portfolio,XAU/USD,exness,cfd,5m,one_target_zero_cost_gross_edge,honest_holdout_backtest,1787,,,,,,,0.683,10000,,,,,,,,n/a,n/a,n/a,"Portfolio-layer gross edge over the FULL 1800-day window - never measured before (r213-217 were Alpha-layer, r234's gate was holdout-only ~360 days). one_target, 5m, hold 36, all costs zeroed: 1787 trades, +0.683, gross per trade +0.00038 against a friction of roughly 0.0070 - about 5% OF FRICTION. TRAP AVOIDED AND RECORDED: costed and zero-cost runs produce DIFFERENT trade counts (830 vs 1787, a 2.2x difference) because costs shift execution prices and change which positions hit protective levels; a gross-minus-net subtraction across these runs is INVALID, exactly the r214 non-orthogonality error, so each run's per-trade figure comes from its own count and nothing is subtracted. Methodology note: cost settings materially change trade counts at the Portfolio layer, unlike history length which r226 proved is clean."
2026-08-29,241,Portfolio,BTC/USDT,binance,perpetual_future,5m,one_target_zero_cost_gross_edge,honest_holdout_backtest,3312,,,,,,,-2.658,10000,,,,,,,,no,n/a,n/a,"BTC's deployed Portfolio policy LOSES MONEY WITH ZERO FEES, ZERO SLIPPAGE AND ZERO FUNDING: 3312 trades, -2.658, gross per trade -0.00080 over the full 1800 days. Not 'the edge is smaller than friction' - over five years there is NO edge to be smaller. QUALIFIES THE SESSION'S CENTRAL NARRATIVE: r234's gate reported BOTH routes with positive gross PnL (+0.475 XAU, +0.281 BTC) but evaluates HOLDOUT ONLY. So 'positive gross edge killed by friction' is a RECENT-WINDOW property - true for XAU on both spans, true for BTC only on the recent one. Consistent with r227's walk-forward (two oldest XAU segments negative) and r225 (best BTC candidate weak over 900-180 days ago): the system looks better the more recent the window, and the effect is strong enough to FLIP THE SIGN of BTC's gross edge. WHAT THIS DOES TO THE MODEL: r236-240's 'loss = trades x a constant' stands (measured on costed runs, untouched here); what changes is WHY the constant is negative - for XAU friction dominates a small real edge, for BTC over the full window it is not friction at all, the signal is negative to begin with and friction merely deepens it. Two routes, two different diseases, previously described as one."
2026-08-29,242,Portfolio,XAU/USD,exness,cfd,5m,zero_cost_gross_edge_by_window,honest_holdout_backtest,,,,,,,,,,,,,,,,,n/a,n/a,n/a,"Computes the spread Round 241 flagged as missing from its own +0.00038 figure. exness XAU 5m, one_target, hold 36, all costs zero: 450 days gives 693 trades / +0.741 / +0.00107 per trade; 900 days gives 1034 / +2.505 / +0.00242; 1800 days gives 1787 / +0.683 / +0.00038. THE SIGN IS POSITIVE ON ALL THREE - so the edge is NOT a one-window artifact. Magnitude spans 6.3x and is non-monotone: 900 days is the best and the full history the worst."
